schema_version,run_index,provider_mode,dialog_id,active_brand,priority_note,message_count,target_message_id,target_date,current_client_message,previous_context,snapshot_run_id,selected_chunk_count,manager_patterns_count,knowledge_snippets,required_fact_keys,freshness_blocks,facts_fresh,used_kb_context,message_type,broad_group,topic_id,confidence_theme,confidence_group,alternative_themes,risk_level,route,draft_text,manager_checklist,missing_facts,context_warnings,safety_flags,forbidden_promises_detected,context_used,manager_followup_required,manager_followup_deadline,error
telegram_stage6_kb_eval_v1,1,fake,foton_smoke_01,foton,,2,foton_smoke_01:client,2026-05-18T10:01:00+03:00,Сколько стоит онлайн-курс для 9 класса на 2026/2027 учебный год?,"2026-05-18T10:00:00+03:00 manager: Здравствуйте! Напишите, пожалуйста, ваш вопрос по обучению.",kb_release_20260518_v3_2,6,,"[""prices regular 2026 27 / early booking 2026 27 / online 5 11 semester: Фотон: цены на 2026/27 учебный год, 5-11 класс, онлайн — 29 750 ₽."", ""prices regular 2026 27 / early booking 2026 27 / online 5 11 year: Фотон: цены на 2026/27 учебный год, 5-11 класс, онлайн — 47 250 ₽."", ""prices regular 2026 27 / online 1 4 class / before 2026 08 01 / semester: Фотон: цены на 2026/27 учебный год, 1-4 класс, онлайн, до 01.08.2026, семестр — 19 000 ₽."", ""prices regular 2026 27 / online 5 11 class / before 2026 08 01 / semester: Фотон: цены на 2026/27 учебный год, 5-11 класс, онлайн, до 01.08.2026, семестр — 29 750 ₽."", ""prices regular 2026 27 / online 1 4 class / before 2026 08 01 / year range: Фотон: цены на 2026/27 учебный год, 1-4 класс, онлайн, до 01.08.2026, год — диапазон от 29 900 ₽ до 33 300 ₽."", ""prices regular 2026 27 / online 5 11 class / before 2026 08 01 / year range: Фотон: цены на 2026/27 учебный год, 5-11 класс, онлайн, до 01.08.2026, год — диапазон от 47 250 ₽ до 52 500 ₽.""]",[],"[{""blocks_precise_answer"": true, ""candidate_source_ids"": [], ""fact_key"": ""prices.current"", ""fact_type"": ""price"", ""reason"": ""fact_source_missing"", ""safe_instruction"": ""Do not name exact price, discount, or payment deadline without a fresh verified price source.""}]",False,True,question,education_process,theme:016_program,0.82,0.86,[],unknown,draft_for_manager,"Здравствуйте! Вижу ваш вопрос и сверю его с данными по заявке. В базе знаний есть ориентир для менеджера, но перед ответом нужно сверить актуальность условий именно по вашей программе. Перед отправкой проверим актуальность условий именно для вашей программы.","[""Проверить черновик перед отправкой клиенту.""]",[],"[""facts_missing""]","[""manager_approval_required"", ""no_auto_send""]",[],"[""knowledge_snippets""]",False,,
telegram_stage6_kb_eval_v1,2,fake,foton_smoke_02,foton,,2,foton_smoke_02:client,2026-05-18T10:01:00+03:00,"А скидка какая будет, если возьмём математику и физику вместе онлайн?","2026-05-18T10:00:00+03:00 manager: Здравствуйте! Напишите, пожалуйста, ваш вопрос по обучению.",kb_release_20260518_v3_2,6,,"[""prices regular 2026 27 / early booking 2026 27 / online 5 11 semester: Фотон: цены на 2026/27 учебный год, 5-11 класс, онлайн — 29 750 ₽."", ""prices regular 2026 27 / early booking 2026 27 / online 5 11 year: Фотон: цены на 2026/27 учебный год, 5-11 класс, онлайн — 47 250 ₽."", ""prices regular 2026 27 / online 1 4 class / before 2026 08 01 / semester: Фотон: цены на 2026/27 учебный год, 1-4 класс, онлайн, до 01.08.2026, семестр — 19 000 ₽."", ""prices regular 2026 27 / online 5 11 class / before 2026 08 01 / semester: Фотон: цены на 2026/27 учебный год, 5-11 класс, онлайн, до 01.08.2026, семестр — 29 750 ₽."", ""prices regular 2026 27 / online 1 4 class / before 2026 08 01 / year range: Фотон: цены на 2026/27 учебный год, 1-4 класс, онлайн, до 01.08.2026, год — диапазон от 29 900 ₽ до 33 300 ₽."", ""prices regular 2026 27 / online 5 11 class / before 2026 08 01 / year range: Фотон: цены на 2026/27 учебный год, 5-11 класс, онлайн, до 01.08.2026, год — диапазон от 47 250 ₽ до 52 500 ₽.""]","[""prices.current""]","[{""blocks_precise_answer"": true, ""candidate_source_ids"": [], ""fact_key"": ""prices.current"", ""fact_type"": ""price"", ""reason"": ""fact_source_missing"", ""safe_instruction"": ""Do not name exact price, discount, or payment deadline without a fresh verified price source.""}]",False,True,question,education_process,service:S2_unclear,0.82,0.86,[],unknown,draft_for_manager,"Здравствуйте! Вижу ваш вопрос и сверю его с данными по заявке. В базе знаний есть ориентир для менеджера, но перед ответом нужно сверить актуальность условий именно по вашей программе. Перед отправкой проверим актуальность условий именно для вашей программы.","[""Проверить черновик перед отправкой клиенту.""]","[""prices.current""]","[""facts_stale"", ""facts_missing""]","[""manager_approval_required"", ""no_auto_send""]",[],"[""knowledge_snippets""]",False,,
telegram_stage6_kb_eval_v1,3,fake,foton_smoke_03,foton,,2,foton_smoke_03:client,2026-05-18T10:01:00+03:00,Можно растянуть оплату на год? Не хочу платить всё сразу.,"2026-05-18T10:00:00+03:00 manager: Здравствуйте! Напишите, пожалуйста, ваш вопрос по обучению.",kb_release_20260518_v3_2,6,,"[""lvsh mendeleevo 2026 / pricing 2026 / booking deposit: Фотон: ЛВШ Менделеево — 15 000 ₽."", ""lvsh mendeleevo 2026 / pricing 2026 / main full: Фотон: ЛВШ Менделеево — 98 000 ₽."", ""lvsh mendeleevo 2026 / pricing 2026 / main min: Фотон: ЛВШ Менделеево — 75 000 ₽."", ""individual lessons foton / prices / lesson 45min: Фотон: индивидуальные занятия, занятие 45 минут — 3 900 ₽."", ""individual lessons foton / prices / package 5 sessions: Фотон: индивидуальные занятия, пакет 5 занятий — 23 000 ₽."", ""individual lessons foton / prices / session 90min: Фотон: индивидуальные занятия, занятие 90 минут — 6 900 ₽.""]","[""prices.current""]","[{""blocks_precise_answer"": true, ""candidate_source_ids"": [], ""fact_key"": ""prices.current"", ""fact_type"": ""price"", ""reason"": ""fact_source_missing"", ""safe_instruction"": ""Do not name exact price, discount, or payment deadline without a fresh verified price source.""}]",False,True,question,commercial,theme:001_pricing,0.82,0.86,[],unknown,draft_for_manager,"Здравствуйте! Вижу ваш вопрос и сверю его с данными по заявке. В базе знаний есть ориентир для менеджера, но перед ответом нужно сверить актуальность условий именно по вашей программе. Перед отправкой проверим актуальность условий именно для вашей программы.","[""Проверить черновик перед отправкой клиенту.""]","[""prices.current""]","[""facts_stale"", ""facts_missing""]","[""manager_approval_required"", ""no_auto_send""]",[],"[""knowledge_snippets""]",False,,
telegram_stage6_kb_eval_v1,4,fake,foton_smoke_04,foton,,2,foton_smoke_04:client,2026-05-18T10:01:00+03:00,"Принимаете ли вы материнский капитал на оплату? Боюсь, что нет лицензии.","2026-05-18T10:00:00+03:00 manager: Здравствуйте! Напишите, пожалуйста, ваш вопрос по обучению.",kb_release_20260518_v3_2,6,,"[""lvsh mendeleevo 2026 / pricing 2026 / booking deposit: Фотон: ЛВШ Менделеево — 15 000 ₽."", ""lvsh mendeleevo 2026 / pricing 2026 / main full: Фотон: ЛВШ Менделеево — 98 000 ₽."", ""lvsh mendeleevo 2026 / pricing 2026 / main min: Фотон: ЛВШ Менделеево — 75 000 ₽."", ""individual lessons foton / prices / lesson 45min: Фотон: индивидуальные занятия, занятие 45 минут — 3 900 ₽."", ""individual lessons foton / prices / package 5 sessions: Фотон: индивидуальные занятия, пакет 5 занятий — 23 000 ₽."", ""individual lessons foton / prices / session 90min: Фотон: индивидуальные занятия, занятие 90 минут — 6 900 ₽.""]","[""prices.current"", ""documents.current""]","[{""blocks_precise_answer"": true, ""candidate_source_ids"": [], ""fact_key"": ""prices.current"", ""fact_type"": ""price"", ""reason"": ""fact_source_missing"", ""safe_instruction"": ""Do not name exact price, discount, or payment deadline without a fresh verified price source.""}, {""blocks_precise_answer"": true, ""candidate_source_ids"": [], ""fact_key"": ""documents.current"", ""fact_type"": ""documents"", ""reason"": ""fact_source_missing"", ""safe_instruction"": ""Do not cite exact document, refund, tax, or legal terms without a fresh verified document source.""}]",False,True,question,commercial,theme:001_pricing,0.82,0.86,[],unknown,draft_for_manager,"Здравствуйте! Вижу ваш вопрос и сверю его с данными по заявке. В базе знаний есть ориентир для менеджера, но перед ответом нужно сверить актуальность условий именно по вашей программе. Перед отправкой проверим актуальность условий именно для вашей программы.","[""Проверить черновик перед отправкой клиенту.""]","[""prices.current"", ""documents.current""]","[""facts_stale"", ""facts_missing""]","[""manager_approval_required"", ""no_auto_send""]",[],"[""knowledge_snippets""]",False,,
telegram_stage6_kb_eval_v1,5,fake,foton_smoke_05,foton,,2,foton_smoke_05:client,2026-05-18T10:01:00+03:00,"Расскажите про летний лагерь — даты, цены, какие смены?","2026-05-18T10:00:00+03:00 manager: Здравствуйте! Напишите, пожалуйста, ваш вопрос по обучению.",kb_release_20260518_v3_2,6,,"[""ls city 2026 foton / moscow foton / dates: Фотон: городской летний лагерь, Москва, даты — 3-14 августа."", ""ls city 2026 foton / free morning club / from day: Фотон: городской летний лагерь — 2."", ""ls city 2026 foton / discounts / already paid 2026 27: Фотон: городской летний лагерь — 10%."", ""ls city 2026 foton / discounts / multichild: Фотон: городской летний лагерь — 10%."", ""ls city 2026 foton / free morning club / time: Фотон: городской летний лагерь — 09:45-11:45."", ""ls city 2026 foton / discounts / former student same brand: Фотон: городской летний лагерь — 5% Фотон → Фотон.""]",[],[],False,True,question,commercial,theme:001_pricing,0.82,0.86,[],unknown,draft_for_manager,"Здравствуйте! Вижу ваш вопрос и сверю его с данными по заявке. В базе знаний есть ориентир для менеджера, но перед ответом нужно сверить актуальность условий именно по вашей программе. Перед отправкой проверим актуальность условий именно для вашей программы.","[""Проверить черновик перед отправкой клиенту.""]",[],[],"[""manager_approval_required"", ""no_auto_send""]",[],"[""knowledge_snippets""]",False,,
telegram_stage6_kb_eval_v1,6,fake,foton_smoke_06,foton,,2,foton_smoke_06:client,2026-05-18T10:01:00+03:00,Налоговый вычет за двоих детей сколько вернут?,"2026-05-18T10:00:00+03:00 manager: Здравствуйте! Напишите, пожалуйста, ваш вопрос по обучению.",kb_release_20260518_v3_2,6,,"[""bot policy / approved phrases / theme 11 contract / foton: Договор пришлёт менеджер в ближайшие дни на email. Подскажите email."", ""bot policy / approved phrases / theme 12 certificate / foton: Менеджер подготовит справку и пришлёт в течение 10 дней, постараемся раньше."", ""licenses / client safe summary: Фотон: licenses , client safe summary — У нас есть лицензия на образовательную деятельность.."", ""intensives 2026 / oge foton / duration weeks: Фотон: интенсивы 2026 — 7."", ""lvsh mendeleevo 2026 / accommodation / meals per day: Фотон: ЛВШ Менделеево — 5."", ""lvsh mendeleevo 2026 / accommodation / air conditioning: Фотон: ЛВШ Менделеево — да.""]","[""documents.current""]","[{""blocks_precise_answer"": true, ""candidate_source_ids"": [], ""fact_key"": ""documents.current"", ""fact_type"": ""documents"", ""reason"": ""fact_source_missing"", ""safe_instruction"": ""Do not cite exact document, refund, tax, or legal terms without a fresh verified document source.""}]",False,True,question,education_process,service:S2_unclear,0.82,0.86,[],unknown,draft_for_manager,"Здравствуйте! Вижу ваш вопрос и сверю его с данными по заявке. В базе знаний есть ориентир для менеджера, но перед ответом нужно сверить актуальность условий именно по вашей программе. Перед отправкой проверим актуальность условий именно для вашей программы.","[""Проверить черновик перед отправкой клиенту.""]","[""documents.current""]","[""facts_stale"", ""facts_missing""]","[""manager_approval_required"", ""no_auto_send""]",[],"[""knowledge_snippets""]",False,,
telegram_stage6_kb_eval_v1,7,fake,foton_smoke_07,foton,,2,foton_smoke_07:client,2026-05-18T10:01:00+03:00,"А договор когда пришлёте? Хочу подписать сначала, потом платить.","2026-05-18T10:00:00+03:00 manager: Здравствуйте! Напишите, пожалуйста, ваш вопрос по обучению.",kb_release_20260518_v3_2,6,,"[""bot policy / approved phrases / theme 11 contract / foton: Договор пришлёт менеджер в ближайшие дни на email. Подскажите email."", ""bot policy / approved phrases / theme 12 certificate / foton: Менеджер подготовит справку и пришлёт в течение 10 дней, постараемся раньше."", ""licenses / client safe summary: Фотон: licenses , client safe summary — У нас есть лицензия на образовательную деятельность.."", ""matkap / required docs / 7: Фотон: материнский капитал — Договор."", ""intensives 2026 / oge foton / duration weeks: Фотон: интенсивы 2026 — 7."", ""lvsh mendeleevo 2026 / accommodation / meals per day: Фотон: ЛВШ Менделеево — 5.""]","[""schedule.current"", ""documents.current""]","[{""blocks_precise_answer"": true, ""candidate_source_ids"": [], ""fact_key"": ""schedule.current"", ""fact_type"": ""schedule"", ""reason"": ""schedule_source_not_ready"", ""safe_instruction"": ""Do not name exact group time or lesson date. Use the schedule-safe template and ask manager to follow up.""}, {""blocks_precise_answer"": true, ""candidate_source_ids"": [], ""fact_key"": ""documents.current"", ""fact_type"": ""documents"", ""reason"": ""fact_source_missing"", ""safe_instruction"": ""Do not cite exact document, refund, tax, or legal terms without a fresh verified document source.""}]",False,True,question,education_process,theme:013_schedule,0.82,0.86,[],unknown,draft_for_manager,"Здравствуйте! Вижу ваш вопрос и сверю его с данными по заявке. В базе знаний есть ориентир для менеджера, но перед ответом нужно сверить актуальность условий именно по вашей программе. Перед отправкой проверим актуальность условий именно для вашей программы.","[""Проверить черновик перед отправкой клиенту.""]","[""schedule.current"", ""documents.current""]","[""facts_stale"", ""facts_missing""]","[""manager_approval_required"", ""no_auto_send""]",[],"[""knowledge_snippets""]",False,,
telegram_stage6_kb_eval_v1,8,fake,foton_smoke_08,foton,,2,foton_smoke_08:client,2026-05-18T10:01:00+03:00,Нужна справка об обучении ребёнка — для налоговой. Какую именно? И когда будет?,"2026-05-18T10:00:00+03:00 manager: Здравствуйте! Напишите, пожалуйста, ваш вопрос по обучению.",kb_release_20260518_v3_2,6,,"[""bot policy / approved phrases / theme 11 contract / foton: Договор пришлёт менеджер в ближайшие дни на email. Подскажите email."", ""bot policy / approved phrases / theme 12 certificate / foton: Менеджер подготовит справку и пришлёт в течение 10 дней, постараемся раньше."", ""licenses / client safe summary: Фотон: licenses , client safe summary — У нас есть лицензия на образовательную деятельность.."", ""matkap / required docs / 6: Фотон: материнский капитал — Справка о состоянии лицевого счёта (СФР через Госуслуги)."", ""matkap / client safe text / when asked: Да, оплата материнским капиталом возможна. Работаем с федеральным маткапиталом. Менеджер пришлёт перечень документов и поможет с оформлением через СФР. Подскажите ФИО ребёнка и какой курс рассматриваете."", ""intensives 2026 / oge foton / duration weeks: Фотон: интенсивы 2026 — 7.""]","[""schedule.current"", ""documents.current""]","[{""blocks_precise_answer"": true, ""candidate_source_ids"": [], ""fact_key"": ""schedule.current"", ""fact_type"": ""schedule"", ""reason"": ""schedule_source_not_ready"", ""safe_instruction"": ""Do not name exact group time or lesson date. Use the schedule-safe template and ask manager to follow up.""}, {""blocks_precise_answer"": true, ""candidate_source_ids"": [], ""fact_key"": ""documents.current"", ""fact_type"": ""documents"", ""reason"": ""fact_source_missing"", ""safe_instruction"": ""Do not cite exact document, refund, tax, or legal terms without a fresh verified document source.""}]",False,True,question,education_process,theme:013_schedule,0.82,0.86,[],unknown,draft_for_manager,"Здравствуйте! Вижу ваш вопрос и сверю его с данными по заявке. В базе знаний есть ориентир для менеджера, но перед ответом нужно сверить актуальность условий именно по вашей программе. Перед отправкой проверим актуальность условий именно для вашей программы.","[""Проверить черновик перед отправкой клиенту.""]","[""schedule.current"", ""documents.current""]","[""facts_stale"", ""facts_missing""]","[""manager_approval_required"", ""no_auto_send""]",[],"[""knowledge_snippets""]",False,,
telegram_stage6_kb_eval_v1,9,fake,foton_smoke_09,foton,,2,foton_smoke_09:client,2026-05-18T10:01:00+03:00,Куда платить — по карте или по счёту? И на какое юр.лицо?,"2026-05-18T10:00:00+03:00 manager: Здравствуйте! Напишите, пожалуйста, ваш вопрос по обучению.",kb_release_20260518_v3_2,6,,"[""intensives 2026 / oge foton / duration weeks: Фотон: интенсивы 2026 — 7."", ""lvsh mendeleevo 2026 / accommodation / meals per day: Фотон: ЛВШ Менделеево — 5."", ""lvsh mendeleevo 2026 / accommodation / air conditioning: Фотон: ЛВШ Менделеево — да."", ""contacts foton / telegram: Фотон: контакты — @unpkmfti."", ""discounts / loyal customers camps / pct 20: Фотон: скидка — 20%: 5 смен."", ""intensives 2026 / ege intensive / available in foton: Фотон: интенсивы 2026 — нет.""]",[],[],False,True,question,education_process,service:S2_unclear,0.82,0.86,[],unknown,draft_for_manager,"Здравствуйте! Вижу ваш вопрос и сверю его с данными по заявке. В базе знаний есть ориентир для менеджера, но перед ответом нужно сверить актуальность условий именно по вашей программе. Перед отправкой проверим актуальность условий именно для вашей программы.","[""Проверить черновик перед отправкой клиенту.""]",[],[],"[""manager_approval_required"", ""no_auto_send""]",[],"[""knowledge_snippets""]",False,,
telegram_stage6_kb_eval_v1,10,fake,foton_smoke_10,foton,,2,foton_smoke_10:client,2026-05-18T10:01:00+03:00,Когда онлайн-занятия — по субботам или по воскресеньям? У нас музыкалка по сб.,"2026-05-18T10:00:00+03:00 manager: Здравствуйте! Напишите, пожалуйста, ваш вопрос по обучению.",kb_release_20260518_v3_2,6,,"[""individual lessons foton / format: Фотон: индивидуальные занятия — Только онлайн, 1-на-1."", ""intensives 2026 / oge foton / format: Фотон: интенсивы 2026 — онлайн, 2 занятия/нед после 18:00."", ""online platform / recording: Фотон: онлайн-платформа, онлайн — да."", ""online platform / levels / 1: Фотон: онлайн-платформа, онлайн — базовый."", ""online platform / levels / 2: Фотон: онлайн-платформа, онлайн — продвинутый."", ""online platform / levels / 3: Фотон: онлайн-платформа, онлайн — олимпиадный.""]","[""schedule.current""]","[{""blocks_precise_answer"": true, ""candidate_source_ids"": [], ""fact_key"": ""schedule.current"", ""fact_type"": ""schedule"", ""reason"": ""schedule_source_not_ready"", ""safe_instruction"": ""Do not name exact group time or lesson date. Use the schedule-safe template and ask manager to follow up.""}]",False,True,question,education_process,theme:013_schedule,0.82,0.86,[],unknown,draft_for_manager,"Здравствуйте! Вижу ваш вопрос и сверю его с данными по заявке. В базе знаний есть ориентир для менеджера, но перед ответом нужно сверить актуальность условий именно по вашей программе. Перед отправкой проверим актуальность условий именно для вашей программы.","[""Проверить черновик перед отправкой клиенту.""]","[""schedule.current""]","[""facts_stale"", ""facts_missing""]","[""manager_approval_required"", ""no_auto_send""]",[],"[""knowledge_snippets""]",False,,
